manufacturer,our_sku,supplier_sku,product_name,active,category,material_type,product_use,mpn,family_id,family_name,knowledge_file,thermal_r_value,acoustic_rw,nrc_aw,performance_source,tds_url,sds_url,validation_status,validation_notes,bot_content_status,family_confidence,family_recommendation_eligible,sku_selection_eligible,source_workbook,source_sha256
Thermotec,4 Zero ZG39,THER4ZZG39PIPEID38P1T15L1000,4 Zero ZG39,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZG39,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZG51,THER4ZZG51PIPEID51T15L1000,4 Zero ZG51,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZG51,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZG65,THER4ZZG65PIPEID63P5T15L1000,4 Zero ZG65,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZG65,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZG76,THER4ZZG76PIPEID76P2T15L1000,4 Zero ZG76,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZG76,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZG89,THER4ZZG89PIPEID88P9T15L1000,4 Zero ZG89,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZG89,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZG102,THER4ZZG102PIPEID101P6T15L1000,4 Zero ZG102,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZG102,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZL13,THER4ZZL13PIPEID12P7T20L1000,4 Zero ZL13,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZL13,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZL20,THER4ZZL20PIPEID20T20L1000,4 Zero ZL20,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZL20,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZL25,THER4ZZL25PIPEID25T20L1000,4 Zero ZL25,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZL25,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZL32,THER4ZZL32PIPEID32T20L1000,4 Zero ZL32,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZL32,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZL39,THER4ZZL39PIPEID38P1T20L1000,4 Zero ZL39,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZL39,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZL51,THER4ZZL51PIPEID51T20L1000,4 Zero ZL51,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZL51,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZL65,THER4ZZL65PIPEID63P5T20L1000,4 Zero ZL65,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZL65,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZL76,THER4ZZL76PIPEID76P2T20L1000,4 Zero ZL76,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZL76,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZL89,THER4ZZL89PIPEID88P9T20L1000,4 Zero ZL89,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZL89,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZL102,THER4ZZL102PIPEID101P6T20L1000,4 Zero ZL102,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZL102,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZLL13,THER4ZZLL13PIPEID12P7T25L1000,4 Zero ZLL13,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZLL13,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZLL20,THER4ZZLL20PIPEID20T25L1000,4 Zero ZLL20,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZLL20,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZLL25,THER4ZZLL25PIPEID25T25L1000,4 Zero ZLL25,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZLL25,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZLL32,THER4ZZLL32PIPEID32T25L1000,4 Zero ZLL32,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZLL32,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,4 Zero ZLL39,THER4ZZLL39PIPEID38P1T25L1000,4 Zero ZLL39,Yes,Pipe Insulation,Elastomeric Foam,Pipe,4 Zero ZLL39,THERMOTEC_4_ZERO,4-Zero Fire Retardant Pipe Insulation,knowledge/thermotec/4-zero-pipe-insulation.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
